id,cafe,dishname,price,meat,cat,stu_price,campus
1289,湖滨风味食堂,水煮千张,10,素,套餐,10,文理学部
1321,湖滨风味食堂,招牌鱼粉,10,荤,面食,10,文理学部
1322,湖滨风味食堂,原味鱼粉,10,荤,面食,10,文理学部
1323,湖滨风味食堂,麻辣鱼粉,10,荤,面食,10,文理学部
1324,湖滨风味食堂,酸辣鱼粉,10,荤,面食,10,文理学部
1325,湖滨风味食堂,肉沫粉,10,荤,面食,10,文理学部
1326,湖滨风味食堂,红烧鸡块粉,10,荤,面食,10,文理学部
1335,湖滨风味食堂,鱿鱼须小串,10,荤,小吃,10,文理学部
1336,湖滨风味食堂,鱿鱼条小串,10,荤,小吃,10,文理学部
1337,湖滨风味食堂,鸭肠小串,10,荤,小吃,10,文理学部
1338,湖滨风味食堂,牛肉小串,10,荤,小吃,10,文理学部
1339,湖滨风味食堂,羊肉小串,10,荤,小吃,10,文理学部
1340,湖滨风味食堂,鸡肉小串,10,荤,小吃,10,文理学部
1341,湖滨风味食堂,脆骨小串,10,荤,面食,10,文理学部
1343,湖滨风味食堂珞珈面馆,三鲜肉丝砂锅,10,荤,面食,10,文理学部
1344,湖滨风味食堂珞珈面馆,鸭血肉丝砂锅,10,荤,面食,10,文理学部
1345,湖滨风味食堂珞珈面馆,鸡块砂锅,10,荤,面食,10,文理学部
1364,湖滨风味食堂珞珈面馆,北方水饺,10,荤,面食,10,文理学部
1540,桂园食堂,土豆牛肉盖面,10,荤,面食,10,文理学部
1541,桂园食堂,红烧牛肉盖面,10,荤,面食,10,文理学部
1542,桂园食堂,鸡块盖面,10,荤,面食,10,文理学部
1543,桂园食堂,蘑菇盖面,10,素,面食,10,文理学部
1544,桂园食堂,番茄盖面,10,素,面食,10,文理学部
1545,桂园食堂,青椒盖面,10,素,面食,10,文理学部
1546,桂园食堂,新疆拌面,10,荤,面食,10,文理学部
1547,桂园食堂,孜然牛肉盖面,10,荤,面食,10,文理学部
1551,桂园食堂,木耳盖面,10,素,面食,10,文理学部
1552,桂园食堂,洋葱盖面,10,素,面食,10,文理学部
1553,桂园食堂,葱爆牛肉盖面,10,荤,面食,10,文理学部
1554,桂园食堂,炸酱面,10,荤,面食,10,文理学部
1555,桂园食堂,茄子盖面,10,素,面食,10,文理学部
1574,桂园食堂,加肉拉面,10,荤,面食,10,文理学部
1575,桂园食堂,红烧牛肉面,10,荤,面食,10,文理学部
1582,桂园食堂,羊肉粉丝汤,10,荤,面食,10,文理学部
1583,桂园食堂,羊肉炒拉面,10,荤,面食,10,文理学部
1584,桂园食堂,羊肉炒刀削,10,荤,面食,10,文理学部
1585,桂园食堂,羊肉烩面,10,荤,面食,10,文理学部
1586,桂园食堂,羊肉泡馍,10,荤,面食,10,文理学部
1675,桂园食堂,酱香牛肉酱拌面,10,荤,面食,10,文理学部
1832,枫园风味食堂,咖喱鸡肉,10,荤,套餐,10,文理学部
1833,枫园风味食堂,剁椒鱼头,10,荤,套餐,10,文理学部
1834,枫园风味食堂,干煸鱼块,10,荤,套餐,10,文理学部
1836,枫园风味食堂,椒麻鸡,10,荤,套餐,10,文理学部
1837,枫园风味食堂,小炒鸡杂,10,荤,套餐,10,文理学部
1838,枫园风味食堂,尖椒肉丝,10,荤,套餐,10,文理学部
1839,枫园风味食堂,糖醋鸡柳,10,荤,套餐,10,文理学部
1840,枫园风味食堂,辣子鸡,10,荤,套餐,10,文理学部
1842,枫园风味食堂,韩国炸鸡,10,荤,套餐,10,文理学部
1844,枫园风味食堂,大白菜炖牛肉丸,10,荤,套餐,10,文理学部
1845,枫园风味食堂,啤酒鸭,10,荤,套餐,10,文理学部
1846,枫园风味食堂,孜然鸡排,10,荤,套餐,10,文理学部
1847,枫园风味食堂,小炒鸡肉,10,荤,套餐,10,文理学部
1848,枫园风味食堂,白切鸡,10,荤,套餐,10,文理学部
1858,枫园风味食堂,土鸡汤,10,素,套餐,10,文理学部
1859,枫园风味食堂,老鸭汤,10,素,套餐,10,文理学部
1870,枫园风味食堂,广式腊肠饭,10,荤,套餐,10,文理学部
1884,枫园风味食堂,招牌渔粉（面）,10,荤,面食,10,文理学部
1885,枫园风味食堂,原味渔粉（面）,10,荤,面食,10,文理学部
1886,枫园风味食堂,麻辣渔粉（面）,10,荤,面食,10,文理学部
1887,枫园风味食堂,酸辣渔粉（面）,10,荤,面食,10,文理学部
1889,枫园风味食堂,肉沫粉（面）,10,荤,面食,10,文理学部
1891,枫园风味食堂,红烧鸡块粉（面）,10,荤,面食,10,文理学部
1904,枫园风味食堂,排骨饸饹面,10,荤,面食,10,文理学部
1906,枫园风味食堂,酸菜肉丝饸饹面,10,荤,面食,10,文理学部
1913,桂园食堂,红烧鸡块粉,10,荤,面食,10,文理学部
2007,工学部清真食堂,牛肉拉面,10,荤,面食,10,工学部
2008,工学部清真食堂,牛肉刀削面,10,荤,面食,10,工学部
2022,工学部清真食堂,牛肉炒饭,10,荤,套餐,10,工学部
2024,工学部清真食堂,家常拌面,10,荤,面食,10,工学部
2042,工学部清真食堂,二荤套餐,10,荤,套餐,10,工学部
2048,工学部清真食堂,特色炒馕,10,荤,面点,10,工学部
2051,工学部清真食堂,特色麻辣烫,10,荤,套餐,10,工学部
2146,桂园小食,广式腊肠饭,10,荤,套餐,10,文理学部
2151,桂园小食,港式滑蛋饭,10,荤,套餐,10,文理学部
2159,桂园小食,培根饭,10,荤,套餐,10,文理学部
2174,桂园小食,扬州炒饭,10,素,套餐,10,文理学部
2175,桂园小食,培根蛋炒饭,10,荤,套餐,10,文理学部
2176,桂园小食,西红柿蛋炒饭,10,素,套餐,10,文理学部
2177,桂园小食,咖喱鸡丁炒饭,10,荤,套餐,10,文理学部
2178,桂园小食,菠萝鸡丁炒饭,10,荤,套餐,10,文理学部
2185,桂园小食,老干妈火腿炒饭,10,荤,套餐,10,文理学部
2186,桂园小食,木耳鸡蛋炒饭,10,荤,套餐,10,文理学部
2187,桂园小食,茄汁鸡丁炒饭,10,荤,套餐,10,文理学部
2190,桂园小食,青椒肉丝蛋炒饭,10,荤,套餐,10,文理学部
2196,桂园小食,火腿鸡蛋炒粉面,10,荤,套餐,10,文理学部
2205,桂园小食,玉米飞饼,10,素,小吃,10,文理学部
2206,桂园小食,双拼飞饼,10,素,小吃,10,文理学部
2207,桂园小食,巧克力飞饼,10,素,小吃,10,文理学部
2209,桂园小食,黄桃飞饼,10,素,小吃,10,文理学部
2210,桂园小食,苹果飞饼,10,素,小吃,10,文理学部
2218,桂园小食,鸡蛋牛肉酱飞饼,10,荤,小吃,10,文理学部
2220,桂园小食,铁板鸭肠小串,10,荤,小吃,10,文理学部
2221,桂园小食,美味牛肉小串,10,荤,小吃,10,文理学部
2222,桂园小食,美味羊肉小串,10,荤,小吃,10,文理学部
2223,桂园小食,美味鸡肉小串,10,荤,小吃,10,文理学部
2224,桂园小食,美味脆骨小串,10,荤,小吃,10,文理学部
2225,桂园小食,美味鱿鱼条小串,10,荤,小吃,10,文理学部
2226,桂园小食,美味鱿鱼须小串,10,荤,小吃,10,文理学部
2229,桂园小食,猪肝砂锅粉,10,荤,面食,10,文理学部
2239,桂园小食,肉丝鸭血砂锅粉,10,荤,套餐,10,文理学部
2240,桂园小食,三味鲜砂锅粉,10,荤,套餐,10,文理学部
2253,桂园清真食堂,蒜苔炒肉盖浇饭,10,荤,套餐,10,文理学部
2254,桂园清真食堂,洋葱炒肉盖浇饭,10,荤,套餐,10,文理学部
2255,桂园清真食堂,青椒炒肉盖浇饭,10,荤,套餐,10,文理学部
2256,桂园清真食堂,土豆牛肉盖浇饭,10,荤,套餐,10,文理学部
2257,桂园清真食堂,豆角炒肉盖浇饭,10,荤,套餐,10,文理学部
2258,桂园清真食堂,茄子炒肉盖浇饭,10,荤,套餐,10,文理学部
2259,桂园清真食堂,木耳炒肉盖浇饭,10,荤,套餐,10,文理学部
2264,桂园清真食堂,葱爆牛肉盖浇饭,10,荤,套餐,10,文理学部
2265,桂园清真食堂,番茄鸡蛋盖浇饭,10,荤,套餐,10,文理学部
2268,桂园清真食堂,老干妈牛肉炒饭,10,荤,套餐,10,文理学部
2273,桂园清真食堂,咖喱牛肉炒饭,10,荤,套餐,10,文理学部
2277,桂园清真食堂,羊肉炒饭,10,荤,套餐,10,文理学部
2280,桂园清真食堂,兰州炒饭,10,荤,套餐,10,文理学部
2288,桂园清真食堂,红烧牛肉面,10,荤,面食,10,文理学部
2290,桂园清真食堂,牛肉炒拉面,10,荤,面食,10,文理学部
2291,桂园清真食堂,牛肉炒刀削面,10,荤,面食,10,文理学部
2294,桂园清真食堂,牛肉烩面,10,荤,面食,10,文理学部
2296,桂园清真食堂,牛肉泡馍,10,荤,面食,10,文理学部
2298,桂园清真食堂,牛肉干拌面,10,荤,面食,10,文理学部
2299,桂园清真食堂,牛肉炸酱面,10,荤,面食,10,文理学部
2300,桂园清真食堂,新疆拌面,10,荤,面食,10,文理学部
2301,桂园清真食堂,牛肉炮仗面,10,荤,面食,10,文理学部
2304,桂园清真食堂,牛肉汤面片,10,荤,面食,10,文理学部
2307,桂园清真食堂,鸡蛋炒面片,10,素,面食,10,文理学部
2360,桂园美食城,老干妈肉丝炒饭,10,荤,套餐,10,文理学部
2361,桂园美食城,腊肠蛋炒饭,10,荤,套餐,10,文理学部
2366,桂园美食城,老干妈肉丝蛋炒饭,10,荤,套餐,10,文理学部
2371,枫园风味食堂,酱肉拌面,10,荤,面食,10,文理学部
2376,枫园风味食堂,三鲜拌面,10,荤,面食,10,文理学部
2377,枫园风味食堂,鸡肉拌面,10,荤,面食,10,文理学部
2380,枫园风味食堂,鸡块拌面,10,荤,面食,10,文理学部
2385,枫园风味食堂,鱼丸三鲜粉/面/豆丝,10,荤,面食,10,文理学部
2391,枫园风味食堂,香菇肉丝粉/面/豆丝,10,荤,面食,10,文理学部
2414,枫园风味食堂,岐山哨子面,10,素,面食,10,文理学部
2421,枫园风味食堂,火腿油泼面,10,荤,面食,10,文理学部
2422,枫园风味食堂,鸡蛋油泼面,10,素,面食,10,文理学部
2439,医学部食堂（二楼）,三鲜刀削面,10,素,面食,10,医学部
2440,医学部食堂（二楼）,酸辣白菜拌面,10,素,面食,10,医学部
2456,枫园风味食堂,鹌鹑蛋砂锅面,10,素,面食,10,文理学部
2457,枫园风味食堂,鸡蛋砂锅面,10,素,面食,10,文理学部
2458,枫园风味食堂,火腿肠砂锅面,10,荤,面食,10,文理学部
2494,枫园风味食堂,火腿饭,10,荤,套餐,10,文理学部
2495,枫园风味食堂,地三鲜饭,10,荤,套餐,10,文理学部
2526,枫园风味食堂,蔬菜石锅,10,素,套餐,10,文理学部
2533,枫园风味食堂,绝味鸭脖,10,荤,小吃,10,文理学部
2551,医学部食堂（二楼）,青椒猪肝,10,荤,份儿菜,10,医学部
2558,医学部食堂（二楼）,青椒牛肉,10,荤,份儿菜,10,医学部
2599,医学部食堂（二楼）,金汤火腿肠鸡蛋炒饭,10,素,套餐,10,医学部
2604,医学部食堂（二楼）,香菇榨菜鲜肉馄饨,10,荤,面食,10,医学部
2605,医学部食堂（二楼）,韭菜鲜肉馄饨,10,荤,面食,10,医学部
2626,工学部二食堂（水苑）,岐山哨子面,10,素,面食,10,工学部
2633,工学部二食堂（水苑）,火腿油泼面,10,荤,面食,10,工学部
2634,工学部二食堂（水苑）,鸡蛋油泼面,10,素,面食,10,工学部
2642,工学部二食堂（水苑）,鹌鹑蛋砂锅面,10,素,面食,10,工学部
2643,工学部二食堂（水苑）,鸡蛋砂锅面,10,素,面食,10,工学部
2644,工学部二食堂（水苑）,火腿肠砂锅面,10,荤,面食,10,工学部
2691,工学部二食堂（水苑）,冷面+鸡蛋+牛排,10,荤,小吃,10,工学部
2692,工学部二食堂（水苑）,冷面+鸡蛋+牛肉,10,荤,小吃,10,工学部
2703,工学部二食堂（水苑）,煎饼+鸡蛋+牛肉,10,荤,小吃,10,工学部
2704,工学部二食堂（水苑）,煎饼+鸡蛋+牛排,10,荤,小吃,10,工学部
2713,工学部二食堂（水苑）,饭团+牛排,10,荤,小吃,10,工学部
2714,工学部二食堂（水苑）,饭团+牛肉,10,荤,小吃,10,工学部
2736,工学部二食堂（水苑）,藕丁鲜肉饺子,10,荤,面食,10,工学部
2737,工学部二食堂（水苑）,韭菜鲜肉饺子,10,荤,面食,10,工学部
2738,工学部二食堂（水苑）,芹菜鲜肉饺子,10,荤,面食,10,工学部
2739,工学部二食堂（水苑）,玉米鲜肉饺子,10,荤,面食,10,工学部
2740,工学部二食堂（水苑）,大白菜鲜肉饺子,10,荤,面食,10,工学部
2741,工学部二食堂（水苑）,地菜鲜肉饺子,10,荤,面食,10,工学部
2757,工学部二食堂（水苑）,鱼香肉丝,10,荤,份儿菜,10,工学部
2758,工学部二食堂（水苑）,宫爆鸡丁,10,荤,份儿菜,10,工学部
2759,工学部二食堂（水苑）,香酥鸡柳,10,荤,份儿菜,10,工学部
2760,工学部二食堂（水苑）,去骨腿排,10,荤,份儿菜,10,工学部
2761,工学部二食堂（水苑）,爆炒香肠,10,荤,份儿菜,10,工学部
2769,工学部二食堂（水苑）,两夹荤两素套餐,10,荤,套餐,10,工学部
2784,工学部二食堂（水苑）,招牌渔粉,10,荤,面食,10,工学部
2785,工学部二食堂（水苑）,原味渔粉,10,荤,面食,10,工学部
2786,工学部二食堂（水苑）,酸辣渔粉,10,荤,面食,10,工学部
2787,工学部二食堂（水苑）,麻辣渔粉,10,荤,面食,10,工学部
2792,工学部二食堂（水苑）,红烧鸡块渔粉,10,荤,面食,10,工学部
2897,湖滨食堂,HBTEN2898,10,荤,份儿菜,7,文理学部
2898,湖滨食堂,HBTEN2899,10,荤,份儿菜,7,文理学部
2899,湖滨食堂,HBTEN2900,10,荤,份儿菜,7,文理学部
2900,湖滨食堂,HBTEN2901,10,荤,份儿菜,7,文理学部
2901,湖滨食堂,HBTEN2902,10,荤,份儿菜,7,文理学部
2965,枫园食堂,FYTEN2966,10,荤,份儿菜,7,文理学部
2966,枫园食堂,FYTEN2967,10,荤,份儿菜,7,文理学部
2967,枫园食堂,FYTEN2968,10,荤,份儿菜,7,文理学部
2968,枫园食堂,FYTEN2969,10,荤,份儿菜,7,文理学部
2969,枫园食堂,FYTEN2970,10,荤,份儿菜,7,文理学部
2970,枫园食堂,FYTEN2971,10,荤,份儿菜,7,文理学部
2971,枫园食堂,FYTEN2972,10,荤,份儿菜,7,文理学部
2972,枫园食堂,FYTEN2973,10,荤,份儿菜,7,文理学部
2973,枫园食堂,FYTEN2974,10,荤,份儿菜,7,文理学部
2974,枫园食堂,FYTEN2975,10,荤,份儿菜,7,文理学部
2975,枫园食堂,FYTEN2976,10,荤,份儿菜,7,文理学部
2976,枫园食堂,FYTEN2977,10,荤,份儿菜,7,文理学部
2977,枫园食堂,FYTEN2978,10,荤,份儿菜,7,文理学部
2978,枫园食堂,FYTEN2979,10,荤,份儿菜,7,文理学部
2979,枫园食堂,FYTEN2980,10,荤,份儿菜,7,文理学部
2980,枫园食堂,FYTEN2981,10,荤,份儿菜,7,文理学部
2981,枫园食堂,FYTEN2982,10,荤,份儿菜,7,文理学部
2992,梅园食堂,MYTEN2993,10,荤,份儿菜,7,文理学部
2993,梅园食堂,MYTEN2994,10,荤,份儿菜,7,文理学部
2994,梅园食堂,MYTEN2995,10,荤,份儿菜,7,文理学部
2995,梅园食堂,MYTEN2996,10,荤,份儿菜,7,文理学部
2996,梅园食堂,MYTEN2997,10,荤,份儿菜,7,文理学部
2997,梅园食堂,MYTEN2998,10,荤,份儿菜,7,文理学部
2998,梅园食堂,MYTEN2999,10,荤,份儿菜,7,文理学部
3014,梅园食堂,MYTEN3015,10,荤,份儿菜,7,文理学部
3015,梅园食堂,MYTEN3016,10,荤,份儿菜,7,文理学部
3016,梅园食堂,MYTEN3017,10,荤,份儿菜,7,文理学部
3017,梅园食堂,MYTEN3018,10,荤,份儿菜,7,文理学部
3018,梅园食堂,MYTEN3019,10,荤,份儿菜,7,文理学部
3019,梅园食堂,MYTEN3020,10,荤,份儿菜,7,文理学部
3020,梅园食堂,MYTEN3021,10,荤,份儿菜,7,文理学部
3021,梅园食堂,MYTEN3022,10,荤,份儿菜,7,文理学部
3022,梅园食堂,MYTEN3023,10,荤,份儿菜,7,文理学部
3085,梅园食堂,MYTEN3086,10,荤,份儿菜,7,文理学部
3086,梅园食堂,MYTEN3087,10,荤,份儿菜,7,文理学部
3087,梅园食堂,MYTEN3088,10,荤,份儿菜,7,文理学部
3088,梅园食堂,MYTEN3089,10,荤,份儿菜,7,文理学部
3089,梅园食堂,MYTEN3090,10,荤,份儿菜,7,文理学部
3090,梅园食堂,MYTEN3091,10,荤,份儿菜,7,文理学部
3091,梅园食堂,MYTEN3092,10,荤,份儿菜,7,文理学部
3092,梅园食堂,MYTEN3093,10,荤,份儿菜,7,文理学部
3093,梅园食堂,MYTEN3094,10,荤,份儿菜,7,文理学部
3094,梅园食堂,MYTEN3095,10,荤,份儿菜,7,文理学部
3095,梅园食堂,MYTEN3096,10,荤,份儿菜,7,文理学部
3096,梅园食堂,MYTEN3097,10,荤,份儿菜,7,文理学部
3097,梅园食堂,MYTEN3098,10,荤,份儿菜,7,文理学部
3098,梅园食堂,MYTEN3099,10,荤,份儿菜,7,文理学部
3099,梅园食堂,MYTEN3100,10,荤,份儿菜,7,文理学部
3100,梅园食堂,MYTEN3101,10,荤,份儿菜,7,文理学部
3101,梅园食堂,MYTEN3102,10,荤,份儿菜,7,文理学部
3115,梅园食堂,MYTEN3116,10,荤,份儿菜,7,文理学部
3116,梅园食堂,MYTEN3117,10,荤,份儿菜,7,文理学部
3117,梅园食堂,MYTEN3118,10,荤,份儿菜,7,文理学部
3118,梅园食堂,MYTEN3119,10,荤,份儿菜,7,文理学部
3119,梅园食堂,MYTEN3120,10,荤,份儿菜,7,文理学部
3120,梅园食堂,MYTEN3121,10,荤,份儿菜,7,文理学部
3121,梅园食堂,MYTEN3122,10,荤,份儿菜,7,文理学部
3122,梅园食堂,MYTEN3123,10,荤,份儿菜,7,文理学部
3123,梅园食堂,MYTEN3124,10,荤,份儿菜,7,文理学部
3124,梅园食堂,MYTEN3125,10,荤,份儿菜,7,文理学部
3125,梅园食堂,MYTEN3126,10,荤,份儿菜,7,文理学部
3126,梅园食堂,MYTEN3127,10,荤,份儿菜,7,文理学部
1054,田园食堂,老麻抄手,9.5,荤,面食,9.5,工学部
1072,田园食堂,成都担担面,9.5,荤,面食,9.5,工学部
1609,桂园食堂,川香腊鸭饭,9.5,荤,套餐,9.5,文理学部
2134,工学部一食堂,牛肉手工面,9.5,荤,面食,9.5,工学部
2135,工学部一食堂,牛杂手工面,9.5,荤,面食,9.5,工学部
2136,工学部一食堂,牛肉刀削面,9.5,荤,面食,9.5,工学部
2137,工学部一食堂,牛杂刀削面,9.5,荤,面食,9.5,工学部
2466,枫园风味食堂,火腿青菜炒面,9.5,荤,面食,9.5,文理学部
2467,枫园风味食堂,西红柿鸡蛋炒面,9.5,素,面食,9.5,文理学部
2624,工学部二食堂（水苑）,西红柿鸡蛋面,9.5,素,面食,9.5,工学部
2651,工学部二食堂（水苑）,火腿青菜炒面,9.5,荤,面食,9.5,工学部
2652,工学部二食堂（水苑）,西红柿鸡蛋炒面,9.5,素,面食,9.5,工学部
1484,桂园食堂,茄子红烧肉,9.2,荤,份儿菜,5,文理学部
1489,桂园食堂,红油顺风,9.2,荤,份儿菜,8,文理学部
1537,桂园食堂,咖喱鸡块,9.2,荤,份儿菜,8,文理学部
1538,桂园食堂,蟹菇肉丝,9.2,荤,份儿菜,8,文理学部
19,信息学部三食堂,鸡蛋里脊火腿煎饼,9,荤,小吃,9,信息学部
30,信息学部三食堂,鱼头鱼粉/面,9,荤,面食,9,信息学部
36,信息学部三食堂,水煮千页,9,素,套餐,9,信息学部
52,信息学部三食堂,烤鸭饭,9,荤,套餐,9,信息学部
84,信息学部三食堂,玉米鸡蛋火腿炒饭,9,荤,套餐,9,信息学部
113,信息学部三食堂,烤肠炒粉加蛋,9,荤,套餐,9,信息学部
