ID,601919.symbol,601919.name,601919.date,601919.open,601919.high,601919.low,601919.close,601919.close_prev,601919.change_pct,601919.volume,601919.amount,601919.turnover,601919.cap_market,601919.cap_total,601919.close_adj,601919.unit,600519.symbol,600519.name,600519.date,600519.open,600519.high,600519.low,600519.close,600519.close_prev,600519.change_pct,600519.volume,600519.amount,600519.turnover,600519.cap_market,600519.cap_total,600519.close_adj,600519.unit,601857.symbol,601857.name,601857.date,601857.open,601857.high,601857.low,601857.close,601857.close_prev,601857.change_pct,601857.volume,601857.amount,601857.turnover,601857.cap_market,601857.cap_total,601857.close_adj,601857.unit
446,601919.SS,中远海控,2021/4/30,17.97,18.85,17.81,18.28,18.37,-0.4899,244638447,4471821555,2.8258,1.58255E+11,2.24104E+11,13.24328,CNY,600519.SS,贵州茅台,2021/4/30,2026,2036,2003.71,2006.78,2026.36,-0.9663,3840137,7723747038,0.3057,2.52E+12,2.52E+12,1966.8392,CNY,601857.SS,中国石油,2021/4/30,4.25,4.27,4.22,4.25,4.2,1.1905,138481387,587688326,0.0855,6.88E+11,7.78E+11,4.01138,CNY
447,601919.SS,中远海控,2021/5/6,19.89,20.11,19.34,19.59,18.28,7.1663,361342619,7166268566,4.1738,1.69597E+11,2.40164E+11,14.192334,CNY,600519.SS,贵州茅台,2021/5/6,2000,2006.84,1953,1959,2006.78,-2.3809,5354614,10584968907,0.4263,2.46E+12,2.46E+12,1920.0102,CNY,601857.SS,中国石油,2021/5/6,4.28,4.41,4.27,4.38,4.25,3.0588,270055045,1177531236,0.1668,7.09E+11,8.02E+11,4.134081,CNY
448,601919.SS,中远海控,2021/5/7,19.6,21.24,19.48,19.95,19.59,1.8377,433984234,8866304929,5.0129,1.72713E+11,2.44578E+11,14.453143,CNY,600519.SS,贵州茅台,2021/5/7,1965,1967.98,1901,1903,1959,-2.8586,5249339,10101703446,0.4179,2.39E+12,2.39E+12,1865.1247,CNY,601857.SS,中国石油,2021/5/7,4.38,4.45,4.36,4.44,4.38,1.3699,245375358,1084078033,0.1515,7.19E+11,8.13E+11,4.190712,CNY
449,601919.SS,中远海控,2021/5/10,20.05,20.7,18.91,20.44,19.95,2.4561,351294623,7010126066,4.0578,1.76955E+11,2.50585E+11,14.808132,CNY,600519.SS,贵州茅台,2021/5/10,1900,1909,1866.01,1879.03,1903,-1.2596,4600318,8677753608,0.3662,2.36E+12,2.36E+12,1841.6318,CNY,601857.SS,中国石油,2021/5/10,4.47,4.59,4.47,4.58,4.44,3.1532,321335771,1456396248,0.1985,7.42E+11,8.38E+11,4.322852,CNY
450,601919.SS,中远海控,2021/5/11,20,20.15,18.61,18.62,20.44,-8.9041,348747597,6716546998,4.0284,1.61199E+11,2.28272E+11,13.4896,CNY,600519.SS,贵州茅台,2021/5/11,1876,1966,1873.3,1959,1879.03,4.2559,4249412,8209251914,0.3383,2.46E+12,2.46E+12,1920.0102,CNY,601857.SS,中国石油,2021/5/11,4.55,4.57,4.5,4.56,4.58,-0.4367,221170045,1003396563,0.1366,7.38E+11,8.35E+11,4.303975,CNY
451,601919.SS,中远海控,2021/5/12,18.81,19.36,18.4,19.07,18.62,2.4168,251235956,4738574748,2.902,1.65095E+11,2.33789E+11,13.81561,CNY,600519.SS,贵州茅台,2021/5/12,1949.08,1999,1949,1984,1959,1.2762,3269887,6473203286,0.2603,2.49E+12,2.49E+12,1944.5126,CNY,601857.SS,中国石油,2021/5/12,4.56,4.69,4.55,4.69,4.56,2.8509,246311948,1147197518,0.1521,7.59E+11,8.58E+11,4.426676,CNY
452,601919.SS,中远海控,2021/5/13,18.4,19.45,18.28,19.01,19.07,-0.3146,200679351,3792854909,2.318,1.64575E+11,2.33054E+11,13.772142,CNY,600519.SS,贵州茅台,2021/5/13,1965.75,1985.05,1953,1971.5,1984,-0.63,2507751,4934954969,0.1996,2.48E+12,2.48E+12,1932.2614,CNY,601857.SS,中国石油,2021/5/13,4.69,4.71,4.62,4.69,4.69,0,205380543,958194816,0.1268,7.59E+11,8.58E+11,4.426676,CNY
453,601919.SS,中远海控,2021/5/14,19.1,19.43,18.71,19.08,19.01,0.3682,166954735,3177007643,1.9285,1.65181E+11,2.33912E+11,13.822855,CNY,600519.SS,贵州茅台,2021/5/14,1982,2030.5,1976,2009.85,1971.5,1.9452,3561129,7150302044,0.2835,2.52E+12,2.52E+12,1969.8481,CNY,601857.SS,中国石油,2021/5/14,4.64,4.68,4.58,4.65,4.69,-0.8529,203216228,939816647,0.1255,7.53E+11,8.51E+11,4.388922,CNY
454,601919.SS,中远海控,2021/5/17,19.62,20.99,19.62,20.99,19.08,10.0105,324602680,6626954533,3.7495,1.81717E+11,2.57328E+11,15.20659,CNY,600519.SS,贵州茅台,2021/5/17,2025.1,2085.2,2025.1,2057.96,2009.85,2.3937,4452400,9178509985,0.3544,2.59E+12,2.59E+12,2017.0006,CNY,601857.SS,中国石油,2021/5/17,4.68,4.73,4.64,4.66,4.65,0.2151,157231873,735955103,0.0971,7.55E+11,8.53E+11,4.39836,CNY
455,601919.SS,中远海控,2021/5/18,21.4,22.47,21.08,22.03,20.99,4.9547,303846179,6630487821,3.5097,1.9072E+11,2.70077E+11,15.960037,CNY,600519.SS,贵州茅台,2021/5/18,2065,2077,2045.06,2059.31,2057.96,0.0656,1750428,3595891742,0.1393,2.59E+12,2.59E+12,2018.3237,CNY,601857.SS,中国石油,2021/5/18,4.71,4.89,4.69,4.87,4.66,4.5064,286449853,1377350366,0.1769,7.89E+11,8.91E+11,4.59657,CNY
456,601919.SS,中远海控,2021/5/19,22.24,22.85,21.6,21.87,22.03,-0.7263,261018075,5781706308,3.015,1.89335E+11,2.68116E+11,15.844122,CNY,600519.SS,贵州茅台,2021/5/19,2059,2074.81,2040,2049,2059.31,-0.5007,2240972,4606452358,0.1784,2.57E+12,2.57E+12,2008.2189,CNY,601857.SS,中国石油,2021/5/19,4.85,4.85,4.76,4.8,4.87,-1.4374,146280199,701558569,0.0903,7.77E+11,8.79E+11,4.5305,CNY
457,601919.SS,中远海控,2021/5/20,21.51,21.82,19.99,20.26,21.87,-7.3617,344196864,7094481083,3.9758,1.75397E+11,2.48378E+11,14.677728,CNY,600519.SS,贵州茅台,2021/5/20,2074,2074.1,2045.36,2058.88,2049,0.4822,2185716,4500663211,0.174,2.59E+12,2.59E+12,2017.9022,CNY,601857.SS,中国石油,2021/5/20,4.71,4.71,4.61,4.66,4.8,-2.9167,180200326,838893618,0.1113,7.55E+11,8.53E+11,4.39836,CNY
458,601919.SS,中远海控,2021/5/21,20.65,22.29,20.35,22.29,20.26,10.0197,334179212,7179067176,3.8601,1.92971E+11,2.73265E+11,16.148398,CNY,600519.SS,贵州茅台,2021/5/21,2055.08,2079.88,2037.02,2042.1,2058.88,-0.815,2424823,4976601458,0.193,2.57E+12,2.57E+12,2001.4562,CNY,601857.SS,中国石油,2021/5/21,4.62,4.7,4.61,4.69,4.66,0.6438,130572029,610412858,0.0806,7.59E+11,8.58E+11,4.426676,CNY
459,601919.SS,中远海控,2021/5/24,22.59,22.65,20.8,21.37,22.29,-4.1274,314505755,6748226717,3.6328,1.85007E+11,2.61986E+11,15.481888,CNY,600519.SS,贵州茅台,2021/5/24,2051,2080.06,2031,2071.29,2042.1,1.4294,3254808,6705879397,0.2591,2.60E+12,2.60E+12,2030.0653,CNY,601857.SS,中国石油,2021/5/24,4.71,4.73,4.6,4.62,4.69,-1.4925,136556725,633676190,0.0843,7.48E+11,8.46E+11,4.360606,CNY
460,601919.SS,中远海控,2021/5/25,21.2,21.36,20.2,21.2,21.37,-0.7955,243538479,5071151510,2.8131,1.83535E+11,2.59902E+11,15.358728,CNY,600519.SS,贵州茅台,2021/5/25,2085,2200.1,2085,2194.5,2071.29,5.9485,6775695,14636718750,0.5394,2.76E+12,2.76E+12,2150.823,CNY,601857.SS,中国石油,2021/5/25,4.67,4.74,4.66,4.72,4.62,2.1645,166266122,781691198,0.1027,7.64E+11,8.64E+11,4.454992,CNY
461,601919.SS,中远海控,2021/5/26,20.7,20.96,20,20.68,21.2,-2.4528,262953543,5383867367,3.0374,1.79033E+11,2.53527E+11,14.982004,CNY,600519.SS,贵州茅台,2021/5/26,2207.98,2241.8,2193.08,2220,2194.5,1.162,3860420,8558038174,0.3073,2.79E+12,2.79E+12,2175.8155,CNY,601857.SS,中国石油,2021/5/26,4.71,4.71,4.66,4.68,4.72,-0.8475,99747776,467104276,0.0616,7.58E+11,8.57E+11,4.417237,CNY
462,601919.SS,中远海控,2021/5/27,20.5,21.56,20.4,20.96,20.68,1.354,199854402,4206503386,2.3085,1.81457E+11,2.5696E+11,15.184856,CNY,600519.SS,贵州茅台,2021/5/27,2211.02,2320,2201.1,2245,2220,1.1261,4537338,10240368980,0.3612,2.82E+12,2.82E+12,2200.3179,CNY,601857.SS,中国石油,2021/5/27,4.67,4.7,4.64,4.64,4.68,-0.8547,104585905,487134459,0.0646,7.51E+11,8.49E+11,4.379483,CNY
463,601919.SS,中远海控,2021/5/28,21.5,21.98,21.11,21.67,20.96,3.3874,248992749,5365954994,2.8761,1.87604E+11,2.65664E+11,15.699228,CNY,600519.SS,贵州茅台,2021/5/28,2240.97,2250,2205.51,2230,2245,-0.6682,2580731,5741331986,0.2054,2.80E+12,2.80E+12,2185.6165,CNY,601857.SS,中国石油,2021/5/28,4.67,4.71,4.65,4.67,4.64,0.6466,78185313,365405470,0.0483,7.56E+11,8.55E+11,4.407799,CNY
464,601919.SS,中远海控,2021/5/31,21.4,21.74,20.7,21.37,21.67,-1.3844,186816591,3975143318,2.1579,1.85007E+11,2.61986E+11,15.481888,CNY,600519.SS,贵州茅台,2021/5/31,2215.5,2218.35,2172,2218,2230,-0.5381,3173900,6960864260,0.2527,2.79E+12,2.79E+12,2173.8553,CNY,601857.SS,中国石油,2021/5/31,4.66,4.66,4.6,4.62,4.67,-1.0707,88406417,408384442,0.0546,7.48E+11,8.46E+11,4.360606,CNY
465,601919.SS,中远海控,2021/6/1,21.11,22.75,21.02,22.35,21.37,4.5859,268816321,5883411593,3.1051,1.93491E+11,2.74E+11,16.191866,CNY,600519.SS,贵州茅台,2021/6/1,2222,2248.95,2206,2240.95,2218,1.0347,3061634,6832594466,0.2437,2.82E+12,2.82E+12,2196.3485,CNY,601857.SS,中国石油,2021/6/1,4.63,4.72,4.61,4.71,4.62,1.9481,128459929,598514079,0.0793,7.63E+11,8.62E+11,4.445553,CNY
466,601919.SS,中远海控,2021/6/2,22.2,23.26,21.16,21.24,22.35,-4.9664,319761092,7101609298,3.6935,1.83881E+11,2.60392E+11,15.387707,CNY,600519.SS,贵州茅台,2021/6/2,2250,2264,2208.18,2222,2240.95,-0.8456,2286277,5088908384,0.182,2.79E+12,2.79E+12,2177.7757,CNY,601857.SS,中国石油,2021/6/2,4.73,4.77,4.68,4.71,4.71,0,132293892,624362288,0.0817,7.63E+11,8.62E+11,4.445553,CNY
467,601919.SS,中远海控,2021/6/3,21.16,21.5,20.18,20.31,21.24,-4.3785,276346351,5681781343,3.1921,1.7583E+11,2.48991E+11,14.713951,CNY,600519.SS,贵州茅台,2021/6/3,2220,2260.34,2210.08,2222.22,2222,0.0099,2345031,5242453019,0.1867,2.79E+12,2.79E+12,2177.9913,CNY,601857.SS,中国石油,2021/6/3,4.76,4.82,4.74,4.75,4.71,0.8493,132868875,635187996,0.0821,7.69E+11,8.69E+11,4.483307,CNY
468,601919.SS,中远海控,2021/6/4,20.12,20.85,19.8,20.44,20.31,0.6401,157440176,3216836809,1.8186,1.76955E+11,2.50585E+11,14.808132,CNY,600519.SS,贵州茅台,2021/6/4,2215,2288,2214.04,2251.5,2222.22,1.3176,3142219,7058715115,0.2501,2.83E+12,2.83E+12,2206.6885,CNY,601857.SS,中国石油,2021/6/4,4.71,4.73,4.65,4.69,4.75,-1.2632,111174350,520526631,0.0687,7.59E+11,8.58E+11,4.426676,CNY
469,601919.SS,中远海控,2021/6/7,20.81,21.74,20.8,21.59,20.44,5.6262,217304335,4650465745,2.5101,1.86911E+11,2.64683E+11,15.641271,CNY,600519.SS,贵州茅台,2021/6/7,2265,2279,2240.01,2271,2251.5,0.8661,2546627,5756592694,0.2027,2.85E+12,2.85E+12,2225.8004,CNY,601857.SS,中国石油,2021/6/7,4.73,4.76,4.72,4.75,4.69,1.2793,106802570,506364914,0.066,7.69E+11,8.69E+11,4.483307,CNY
470,601919.SS,中远海控,2021/6/8,21.87,22.07,21.36,21.78,21.59,0.88,197986927,4293625311,2.2869,1.88556E+11,2.67013E+11,15.77892,CNY,600519.SS,贵州茅台,2021/6/8,2260,2279.99,2161.15,2191,2271,-3.5227,4731363,10479943156,0.3766,2.75E+12,2.75E+12,2147.3927,CNY,601857.SS,中国石油,2021/6/8,4.73,4.75,4.7,4.72,4.75,-0.6316,80919951,381952759,0.05,7.64E+11,8.64E+11,4.454992,CNY
471,601919.SS,中远海控,2021/6/9,21.78,22.98,21.2,22.75,21.78,4.4536,295382499,6535185606,3.4119,1.96954E+11,2.78904E+11,16.481654,CNY,600519.SS,贵州茅台,2021/6/9,2192,2214,2160.11,2199.5,2191,0.388,2550235,5591378817,0.203,2.76E+12,2.76E+12,2155.7235,CNY,601857.SS,中国石油,2021/6/9,4.76,4.9,4.75,4.89,4.72,3.6017,228646166,1108292377,0.1412,7.92E+11,8.95E+11,4.615447,CNY
472,601919.SS,中远海控,2021/6/10,23.45,25.03,23.22,25.03,22.75,10.022,366451289,8931689055,4.2329,2.16692E+11,3.06856E+11,18.133442,CNY,600519.SS,贵州茅台,2021/6/10,2195,2251.37,2190.08,2238.48,2199.5,1.7722,2556663,5707338424,0.2035,2.81E+12,2.81E+12,2193.9277,CNY,601857.SS,中国石油,2021/6/10,4.85,4.94,4.84,4.91,4.89,0.409,146494571,717599230,0.0905,7.95E+11,8.99E+11,4.634324,CNY
473,601919.SS,中远海控,2021/6/11,25.8,26.48,25.05,25.88,25.03,3.3959,438412101,11272611070,5.0641,2.24051E+11,3.17277E+11,18.74924,CNY,600519.SS,贵州茅台,2021/6/11,2239,2244,2178.81,2178.81,2238.48,-2.6656,3397066,7513797036,0.2704,2.74E+12,2.74E+12,2135.4453,CNY,601857.SS,中国石油,2021/6/11,4.93,5.31,4.92,5.19,4.91,5.7026,439871268,2260760703,0.2717,8.40E+11,9.50E+11,4.898603,CNY
474,601919.SS,中远海控,2021/6/15,25.41,26.55,25.3,26.1,25.88,0.8501,268405563,6976019546,3.1003,2.25956E+11,3.19974E+11,18.908623,CNY,600519.SS,贵州茅台,2021/6/15,2195.1,2208.88,2148,2193,2178.81,0.6513,2936130,6412821567,0.2337,2.75E+12,2.75E+12,2149.3529,CNY,601857.SS,中国石油,2021/6/15,5.21,5.35,5.15,5.23,5.19,0.7707,329884758,1728374393,0.2037,8.47E+11,9.57E+11,4.936357,CNY
475,601919.SS,中远海控,2021/6/16,25.99,26.35,24.75,24.75,26.1,-5.1724,273602435,6922556002,3.1604,2.14268E+11,3.03423E+11,17.93059,CNY,600519.SS,贵州茅台,2021/6/16,2192,2195,2148,2158,2193,-1.596,2759315,5978924528,0.2197,2.71E+12,2.71E+12,2115.0495,CNY,601857.SS,中国石油,2021/6/16,5.33,5.43,5.21,5.31,5.23,1.5296,327243836,1744749370,0.2021,8.60E+11,9.72E+11,5.011866,CNY
476,601919.SS,中远海控,2021/6/17,25.47,27.23,25.28,27.13,24.75,9.6162,372543878,9923693438,4.3032,2.34873E+11,3.32601E+11,19.654825,CNY,600519.SS,贵州茅台,2021/6/17,2155.65,2188,2144.36,2156.91,2158,-0.0505,2106753,4558702643,0.1677,2.71E+12,2.71E+12,2113.9812,CNY,601857.SS,中国石油,2021/6/17,5.25,5.25,5.1,5.23,5.31,-1.5066,282219317,1465022882,0.1743,8.47E+11,9.57E+11,4.936357,CNY
477,601919.SS,中远海控,2021/6/18,26.7,28.16,26.5,27.57,27.13,1.6218,311003473,8512687203,3.5924,2.38682E+11,3.37995E+11,19.973591,CNY,600519.SS,贵州茅台,2021/6/18,2147,2156.5,2065,2090.94,2156.91,-3.0585,5402821,11329180836,0.4301,2.63E+12,2.63E+12,2049.3242,CNY,601857.SS,中国石油,2021/6/18,5.15,5.21,5.09,5.15,5.23,-1.5296,196681969,1011534020,0.1215,8.34E+11,9.43E+11,4.860849,CNY
478,601919.SS,中远海控,2021/6/21,27.05,27.68,26.43,27.15,27.57,-1.5234,228769599,6180088823,2.6425,2.35046E+11,3.32846E+11,19.669314,CNY,600519.SS,贵州茅台,2021/6/21,2085,2099.69,2050,2081.64,2090.94,-0.4448,3548826,7367986471,0.2825,2.61E+12,2.61E+12,2040.2093,CNY,601857.SS,中国石油,2021/6/21,5.2,5.22,5.06,5.11,5.15,-0.7767,186233261,957016790,0.115,8.27E+11,9.35E+11,4.823095,CNY
479,601919.SS,中远海控,2021/6/22,27.64,28.27,26.91,27.99,27.15,3.0939,250700644,6969604818,2.8958,2.42318E+11,3.43144E+11,20.277868,CNY,600519.SS,贵州茅台,2021/6/22,2092,2098,2053.89,2074.97,2081.64,-0.3204,3322818,6900830616,0.2645,2.61E+12,2.61E+12,2033.672,CNY,601857.SS,中国石油,2021/6/22,5.2,5.45,5.19,5.38,5.11,5.2838,301101530,1608917197,0.186,8.71E+11,9.85E+11,5.077935,CNY
480,601919.SS,中远海控,2021/6/23,27.85,30,26.5,27,27.99,-3.537,460953574,13092796737,5.3244,2.33747E+11,3.31007E+11,19.560644,CNY,600519.SS,贵州茅台,2021/6/23,2080,2083,2034.15,2038,2074.97,-1.7817,3707901,7596735684,0.2952,2.56E+12,2.56E+12,1997.4378,CNY,601857.SS,中国石油,2021/6/23,5.38,5.42,5.29,5.38,5.38,0,179770310,962719687,0.111,8.71E+11,9.85E+11,5.077935,CNY
481,601919.SS,中远海控,2021/6/24,26.81,27.49,26.2,26.69,27,-1.1481,261332026,7027710163,3.0186,2.31063E+11,3.27207E+11,19.336059,CNY,600519.SS,贵州茅台,2021/6/24,2040.01,2080,2021,2068.05,2038,1.4745,3147370,6452557073,0.2505,2.60E+12,2.60E+12,2026.8897,CNY,601857.SS,中国石油,2021/6/24,5.38,5.42,5.32,5.39,5.38,0.1859,132352359,710331109,0.0817,8.73E+11,9.86E+11,5.087374,CNY
482,601919.SS,中远海控,2021/6/25,27.8,29,27.37,28.95,26.69,8.4676,352372918,9956851381,4.0702,2.50629E+11,3.54913E+11,20.973357,CNY,600519.SS,XD贵州茅,2021/6/25,2049.96,2109,2042.6,2092,2048.76,2.1105,3587543,7459680452,0.2856,2.63E+12,2.63E+12,2069.6682,CNY,601857.SS,中国石油,2021/6/25,5.4,5.55,5.34,5.41,5.39,0.3711,217172960,1180095239,0.1341,8.76E+11,9.90E+11,5.106251,CNY
483,601919.SS,中远海控,2021/6/28,29,29.65,28.45,29.53,28.95,2.0035,253436679,7368652472,2.9274,2.5565E+11,3.62024E+11,21.393549,CNY,600519.SS,贵州茅台,2021/6/28,2100,2118,2073,2103.01,2092,0.5263,2745242,5750241214,0.2185,2.64E+12,2.64E+12,2080.5606,CNY,601857.SS,中国石油,2021/6/28,5.48,5.52,5.35,5.35,5.41,-1.1091,160496395,867318776,0.0991,8.66E+11,9.79E+11,5.04962,CNY
484,601919.SS,中远海控,2021/6/29,28.5,29.29,28.11,29.1,29.53,-1.4561,267493800,7636300077,3.0898,2.51927E+11,3.56752E+11,21.082027,CNY,600519.SS,贵州茅台,2021/6/29,2108,2115,2051,2062,2103.01,-1.9501,3303063,6835635172,0.2629,2.59E+12,2.59E+12,2039.9884,CNY,601857.SS,XD中国石,2021/6/29,5.22,5.31,5.1,5.24,5.26,-0.3802,166082569,866051018,0.1026,8.48E+11,9.59E+11,5.03042,CNY
485,601919.SS,中远海控,2021/6/30,29.01,30.67,28.83,30.54,29.1,4.9485,275915555,8322354086,3.1871,2.64394E+11,3.74406E+11,22.125262,CNY,600519.SS,贵州茅台,2021/6/30,2065,2074,2046.3,2056.7,2062,-0.257,2191566,4511484217,0.1745,2.58E+12,2.58E+12,2034.745,CNY,601857.SS,中国石油,2021/6/30,5.25,5.31,5.2,5.29,5.24,0.9542,104135616,546913891,0.0643,8.57E+11,9.68E+11,5.07842,CNY
486,601919.SS,中远海控,2021/7/1,30.79,31.09,29.9,30.17,30.54,-1.2115,200103981,6094373003,2.3114,2.61191E+11,3.6987E+11,21.857209,CNY,600519.SS,贵州茅台,2021/7/1,2059.97,2110,2031.6,2105,2056.7,2.3484,3370124,6970730878,0.2683,2.64E+12,2.64E+12,2082.5294,CNY,601857.SS,中国石油,2021/7/1,5.31,5.32,5.17,5.24,5.29,-0.9452,131834225,692114094,0.0814,8.48E+11,9.59E+11,5.03042,CNY
487,601919.SS,中远海控,2021/7/2,29.95,30.72,29.31,30.66,30.17,1.6241,215048121,6503806958,2.484,2.65433E+11,3.75877E+11,22.212198,CNY,600519.SS,贵州茅台,2021/7/2,2075,2075,2011.5,2013,2105,-4.3705,4627531,9388640194,0.3684,2.53E+12,2.53E+12,1991.5115,CNY,601857.SS,中国石油,2021/7/2,5.35,5.44,5.21,5.23,5.24,-0.1908,228263366,1211280204,0.141,8.47E+11,9.57E+11,5.02082,CNY
488,601919.SS,中远海控,2021/7/5,30.09,30.59,29.18,30.4,30.66,-0.848,219430803,6586382314,2.5182,2.64899E+11,3.74406E+11,22.023836,CNY,600519.SS,贵州茅台,2021/7/5,2000,2019.88,1985,1994,2013,-0.9439,3442095,6872797768,0.274,2.50E+12,2.50E+12,1972.7143,CNY,601857.SS,中国石油,2021/7/5,5.21,5.24,5.08,5.19,5.23,-0.7648,168500655,868896544,0.1041,8.40E+11,9.50E+11,4.982419,CNY
489,601919.SS,中远海控,2021/7/6,30.5,31.61,29.7,30.94,30.4,1.7763,255903279,7915411423,2.9368,2.69604E+11,3.81057E+11,22.415049,CNY,600519.SS,贵州茅台,2021/7/6,1995,2014,1960.01,2012.9,1994,0.9478,3528251,7015883091,0.2809,2.53E+12,2.53E+12,1991.4125,CNY,601857.SS,中国石油,2021/7/6,5.24,5.27,5.21,5.25,5.19,1.1561,108448875,568334154,0.067,8.50E+11,9.61E+11,5.04002,CNY
490,601919.SS,中远海控,2021/7/7,30.65,33.4,30.15,32.6,30.94,5.3652,303031867,9643709161,3.4776,2.84069E+11,4.01502E+11,23.617667,CNY,600519.SS,贵州茅台,2021/7/7,2010,2028.88,1999.01,2004,2012.9,-0.4421,2812212,5658210730,0.2239,2.52E+12,2.52E+12,1982.6075,CNY,601857.SS,中国石油,2021/7/7,5.11,5.16,5.06,5.12,5.25,-2.4762,176769971,903264205,0.1092,8.29E+11,9.37E+11,4.915219,CNY
491,601919.SS,中远海控,2021/7/8,30.4,31.88,30.1,31.03,32.6,-4.816,433757884,13482951721,4.9778,2.70388E+11,3.82165E+11,22.480251,CNY,600519.SS,贵州茅台,2021/7/8,2000.1,2004,1968,1985,2004,-0.9481,3551669,7027713780,0.2827,2.49E+12,2.49E+12,1963.8104,CNY,601857.SS,中国石油,2021/7/8,5.05,5.09,4.94,4.99,5.12,-2.5391,201439206,1009462443,0.1244,8.08E+11,9.13E+11,4.790419,CNY
492,601919.SS,中远海控,2021/7/9,30.52,30.82,28.62,28.8,31.03,-7.1866,419606240,12314176896,4.8154,2.50957E+11,3.54701E+11,20.864687,CNY,600519.SS,贵州茅台,2021/7/9,1964.52,1985.91,1945,1972.11,1985,-0.6494,3090790,6072340993,0.246,2.48E+12,2.48E+12,1951.058,CNY,601857.SS,中国石油,2021/7/9,5.02,5.05,4.94,4.99,4.99,0,140322842,698251837,0.0867,8.08E+11,9.13E+11,4.790419,CNY
493,601919.SS,中远海控,2021/7/12,28.8,29.89,28,29.71,28.8,3.1597,279162165,8145070060,3.2037,2.58886E+11,3.65908E+11,21.523953,CNY,600519.SS,贵州茅台,2021/7/12,1975.55,1998.78,1940.5,1961,1972.11,-0.5634,3901024,7658786228,0.3105,2.46E+12,2.46E+12,1940.0666,CNY,601857.SS,中国石油,2021/7/12,5.05,5.06,4.92,4.93,4.99,-1.2024,151192147,753096063,0.0934,7.98E+11,9.02E+11,4.732818,CNY
494,601919.SS,中远海控,2021/7/13,29.64,31.04,29.31,30.88,29.71,3.9381,263749275,8067766137,3.0268,2.69081E+11,3.80318E+11,22.371581,CNY,600519.SS,贵州茅台,2021/7/13,1968,2005.5,1965,1982.9,1961,1.1168,2992471,5946287259,0.2382,2.49E+12,2.49E+12,1961.7328,CNY,601857.SS,中国石油,2021/7/13,4.93,5,4.88,4.95,4.93,0.4057,130243825,642536856,0.0804,8.02E+11,9.06E+11,4.752019,CNY
495,601919.SS,XR中远海,2021/7/14,24,24.15,22.85,23.16,23.75,-2.4842,215574006,5055217386,1.903,2.62354E+11,3.7081E+11,21.815824,CNY,600519.SS,贵州茅台,2021/7/14,1974,1974.5,1945,1962,1982.9,-1.054,3077069,6011814880,0.245,2.46E+12,2.46E+12,1941.0559,CNY,601857.SS,中国石油,2021/7/14,4.95,4.96,4.86,4.88,4.95,-1.4141,132631065,649847162,0.0819,7.90E+11,8.93E+11,4.684818,CNY
496,601919.SS,中远海控,2021/7/15,22.35,22.69,21.06,21.7,23.16,-6.304,457052222,9921788793,4.0347,2.45815E+11,3.47434E+11,20.44056,CNY,600519.SS,贵州茅台,2021/7/15,1955.02,2013,1950.6,1997.99,1962,1.8344,4219005,8391506229,0.3359,2.51E+12,2.51E+12,1976.6617,CNY,601857.SS,中国石油,2021/7/15,4.8,4.9,4.76,4.86,4.88,-0.4098,163533047,788464465,0.101,7.87E+11,8.89E+11,4.665618,CNY
497,601919.SS,中远海控,2021/7/16,21.67,22.19,21.35,21.55,21.7,-0.6912,252647132,5497828352,2.2303,2.44116E+11,3.45033E+11,20.299266,CNY,600519.SS,贵州茅台,2021/7/16,1980,1996.6,1950,1955.9,1997.99,-2.1066,3540764,6958296859,0.2819,2.46E+12,2.46E+12,1935.021,CNY,601857.SS,中国石油,2021/7/16,4.82,4.86,4.8,4.82,4.86,-0.823,109456278,528485696,0.0676,7.80E+11,8.82E+11,4.627218,CNY
498,601919.SS,中远海控,2021/7/19,21.16,23,20.52,22.25,21.55,3.2483,330324189,7262060167,2.916,2.52046E+11,3.5624E+11,20.958639,CNY,600519.SS,贵州茅台,2021/7/19,1955.89,1986,1941,1975,1955.9,0.9765,3005234,5900348210,0.2392,2.48E+12,2.48E+12,1953.9171,CNY,601857.SS,中国石油,2021/7/19,4.81,4.81,4.69,4.74,4.82,-1.6598,132306496,627354808,0.0817,7.68E+11,8.68E+11,4.550418,CNY
499,601919.SS,中远海控,2021/7/20,22,22.37,21.2,21.59,22.25,-2.9663,231297257,5017697090,2.0418,2.44569E+11,3.45673E+11,20.336945,CNY,600519.SS,贵州茅台,2021/7/20,1975,1988.93,1961.41,1980,1975,0.2532,2347521,4639300956,0.1869,2.49E+12,2.49E+12,1958.8637,CNY,601857.SS,中国石油,2021/7/20,4.65,4.71,4.58,4.7,4.74,-0.8439,189554043,878353031,0.1171,7.61E+11,8.60E+11,4.512018,CNY
500,601919.SS,中远海控,2021/7/21,22.06,22.1,20.97,21.09,21.59,-2.3159,303147199,6461350823,2.6761,2.38905E+11,3.37668E+11,19.865964,CNY,600519.SS,贵州茅台,2021/7/21,1989,2006,1962.01,1969,1980,-0.5556,2978013,5902656221,0.2371,2.47E+12,2.47E+12,1947.9812,CNY,601857.SS,中国石油,2021/7/21,4.7,4.72,4.63,4.68,4.7,-0.4255,91956780,429424980,0.0568,7.58E+11,8.57E+11,4.492818,CNY
